Year of Event,Name of Event,Tournament Division,Type of Sport,Event Frequency,Host_Org,Host2,Host3,Facility,Facility Latitude,Facility Longitude,Location2,Location3,Location4,Location5,Location6,Location7,Start Date,End Date,Duration,Team Location,Team Province/State,Registration_Revenue,Date of Entry
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,,,,2018-11-02,2018-11-04,3,Toronto,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,,,,2018-11-02,2018-11-04,3,Vaughan,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,Bill Burgoyne Memorial Arena,,,2018-11-02,2018-11-04,3,Aurora,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,Bill Burgoyne Memorial Arena,,,2018-11-02,2018-11-04,3,Belmont,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,Bill Burgoyne Memorial Arena,,,2018-11-02,2018-11-04,3,Ajax,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,Bill Burgoyne Memorial Arena,,,2018-11-02,2018-11-04,3,Hamilton,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,Bill Burgoyne Memorial Arena,,,2018-11-02,2018-11-04,3,Markham,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,Bill Burgoyne Memorial Arena,,,2018-11-02,2018-11-04,3,Toronto,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,Bill Burgoyne Memorial Arena,,,2018-11-02,2018-11-04,3,Scarborough,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,Bill Burgoyne Memorial Arena,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Ajax,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Guelph,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Toronto,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Brampton,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Hamilton,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Listowel,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Whitby,ON,,
2018,NOTL Thunderhawks Tournament,Tyke B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Niagara-on-the-Lake,ON,,
2018,NOTL Thunderhawks Tournament,Tyke B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Pelham,ON,,
2018,NOTL Thunderhawks Tournament,Tyke B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Ajax,ON,,
2018,NOTL Thunderhawks Tournament,Tyke B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Windsor,ON,,
2018,NOTL Thunderhawks Tournament,Tyke B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Barrie,ON,,
2018,NOTL Thunderhawks Tournament,Tyke B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Huntsville,ON,,
2018,NOTL Thunderhawks Tournament,Novice B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Niagara-on-the-Lake,ON,,
2018,NOTL Thunderhawks Tournament,Novice B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,St. Catharines,ON,,
2018,NOTL Thunderhawks Tournament,Novice B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Ajax,ON,,
2018,NOTL Thunderhawks Tournament,Novice B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Newmarket,ON,,
2018,NOTL Thunderhawks Tournament,Novice B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Pelham,ON,,
2018,NOTL Thunderhawks Tournament,Novice B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Halton Hills,ON,,
2018,NOTL Thunderhawks Tournament,Novice B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Toronto,ON,,
2018,NOTL Thunderhawks Tournament,Novice B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Orillia,ON,,
2018,NOTL Thunderhawks Tournament,Peewee B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Niagara-on-the-Lake,ON,,
2018,NOTL Thunderhawks Tournament,Peewee B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Ajax,ON,,
2018,NOTL Thunderhawks Tournament,Peewee B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Orillia,ON,,
2018,NOTL Thunderhawks Tournament,Peewee B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Wallaceburg,ON,,
2018,NOTL Thunderhawks Tournament,Peewee B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,St. Catharines,ON,,
2018,NOTL Thunderhawks Tournament,Peewee B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Cornwall,ON,,
2018,NOTL Thunderhawks Tournament,Peewee B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Lincoln,ON,,
2018,NOTL Thunderhawks Tournament,Bantam B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Niagara-on-the-Lake,ON,,
2018,NOTL Thunderhawks Tournament,Bantam B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Whitby,ON,,
2018,NOTL Thunderhawks Tournament,Bantam B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Pelham,ON,,
2018,NOTL Thunderhawks Tournament,Bantam B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Hamilton,ON,,
2018,NOTL Thunderhawks Tournament,Bantam B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Cornwall,ON,,
2018,NOTL Thunderhawks Tournament,Bantam B/C,Lacrosse - Box,Annual,Niagara Thunderhawks Minor Lacrosse,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-06-01,2018-06-03,3,Burlington,ON,,
2018,Legends Tournament,Tyke,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Oshawa,ON,,
2018,Legends Tournament,Tyke,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,St. Catharines,ON,,
2018,Legends Tournament,Tyke,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Kitchener,ON,,
2018,Legends Tournament,Tyke,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Hagersville,ON,,
2018,Legends Tournament,Novice,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Whitby,ON,,
2018,Legends Tournament,Novice,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,St. Catharines,ON,,
2018,Legends Tournament,Novice,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,London,ON,,
2018,Legends Tournament,Novice,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Akwesasne,ON,,
2018,Legends Tournament,Novice,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Hagersville,ON,,
2018,Legends Tournament,Novice,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Sarnia,ON,,
2018,Legends Tournament,Novice,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Kitchener,ON,,
2018,Legends Tournament,Novice,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Burlington,ON,,
2018,Legends Tournament,Peewee,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Kitchener,ON,,
2018,Legends Tournament,Peewee,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Burlington,ON,,
2018,Legends Tournament,Peewee,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,St. Catharines,ON,,
2018,Legends Tournament,Peewee,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Barrie,ON,,
2018,Legends Tournament,Peewee,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Mississauga,ON,,
2018,Legends Tournament,Peewee,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Oshawa,ON,,
2018,Legends Tournament,Peewee,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Oakville,ON,,
2018,Legends Tournament,Peewee,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Akwesasne,ON,,
2018,Legends Tournament,Peewee,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Hagersville,ON,,
2018,Legends Tournament,Peewee,Lacrosse - Box,Annual,St. Catharines Minor Lacrosse,,,Gatorade Garden City Complex,43.16020484,-79.23865604,,,,,,,2018-05-26,2018-05-28,3,Toronto,ON,,
2018,Niagara Harvest Classic,Novice Rep,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Niagara-on-the-Lake,ON,"$6,000 ",
2018,Niagara Harvest Classic,Novice Rep,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$6,000 ",
2018,Niagara Harvest Classic,Novice Rep,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Midland,ON,"$6,000 ",
2018,Niagara Harvest Classic,Novice Rep,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Huntsville,ON,"$6,000 ",
2018,Niagara Harvest Classic,Novice Rep,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Markham,ON,"$6,000 ",
2018,Niagara Harvest Classic,Novice Rep,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Ancaster,ON,"$6,000 ",
2018,Niagara Harvest Classic,Atom Rep,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Niagara-on-the-Lake,ON,"$4,000 ",
2018,Niagara Harvest Classic,Atom Rep,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Niagara Falls,NY,"$4,000 ",
2018,Niagara Harvest Classic,Atom Rep,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Mississauga,ON,"$4,000 ",
2018,Niagara Harvest Classic,Atom Rep,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$4,000 ",
2018,Niagara Harvest Classic,Atom A/E,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Etobicoke,ON,"$6,000 ",
2018,Niagara Harvest Classic,Atom A/E,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Markham,ON,"$6,000 ",
2018,Niagara Harvest Classic,Atom A/E,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Fergus,ON,"$6,000 ",
2018,Niagara Harvest Classic,Atom A/E,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Lindsay,ON,"$6,000 ",
2018,Niagara Harvest Classic,Atom A/E,Ice Hockey,Annual,Niagara-on-the-Lake Minor Hockey,,,Centennial Arena/ Meridan Credit Union Arena and Sports Park,43.21890311,-79.12153967,,,,,,,2018-11-02,2018-11-04,3,Port Carling,ON,"$6,000 ",
